state,district,tehsil,village,lgd_code,khasra_no,guid
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,105,ea91f7ab-53db-4ff7-915c-913adfe31274
Telangana,Adilabad,Adilabad Rural,Pippaldhari,569007,20,8add9bf5-289c-49fe-8770-66a4c07eb564
Telangana,Adilabad,Adilabad Rural,Tantoli,568997,31,d20d0280-61c7-424f-a9aa-6486242b15e3
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,46,d62b47ea-a73b-4906-8f14-0f999aa9a1ef
Telangana,Adilabad,Adilabad Rural,Ramai,568990,77,09d9492c-e83c-4bc6-b01c-222658d611a7
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,115/4,4b84fbea-237b-4c2f-afcf-6d0f97e1d263
Telangana,Adilabad,Adilabad Rural,Jamdapur,568976,46,1d1352cd-8e54-409f-b4a5-92545eb2dced
Telangana,Adilabad,Adilabad Rural,Chinchughat,569004,16,4fe802d9-7f5f-4660-aa53-533c484032f6
Telangana,Adilabad,Adilabad Rural,Ganeshpur,568984,20,ef81e6fa-f969-4e34-8d32-462a99e55795
Telangana,Adilabad,Adilabad Rural,Ramai,568990,83/9,45761169-34ff-4aa5-a7ca-cd7c51b5dfc2
Telangana,Adilabad,Adilabad Rural,Rampoor (Royati),568981,4,279eaea4-8eb8-4882-b122-ed1837193dc9
Telangana,Adilabad,Adilabad Rural,Taroda (Srimath),568980,21,2c192ee0-a1f1-48d0-811e-8e747d55b66c
Telangana,Adilabad,Adilabad Rural,Chanda -T,568983,66,58a72fb4-9029-4225-85fe-b8b5f46ee4c3
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,31,8b6ed3f1-5c95-4c8b-8375-d382493b1d2a
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,73/144,2d0fe003-08b0-449b-b875-49072fcbd037
Telangana,Adilabad,Adilabad Rural,Chanda -T,568983,36,ede8e068-66ad-45a2-9c0c-ffad33ac2ae7
Telangana,Adilabad,Adilabad Rural,Ramai,568990,54,7cf17f9c-0c80-43e7-87e0-394240402cc8
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,190,738bc830-7f94-4e98-9a58-e22df6b98792
Telangana,Adilabad,Adilabad Rural,Anukunta,568993,74,f72ab614-9717-4883-8bb0-5a6ef656d127
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,120,c31654bc-0004-40f4-aa6c-6e45efd45b8c
Telangana,Adilabad,Adilabad Rural,Jamdapur,568976,99/1,b09f10cc-ebef-44ce-a5a3-fad1998e9b6f
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,70,b1d4a32b-3821-4560-9af4-4f89ac2a107c
Telangana,Adilabad,Adilabad Rural,Landasangvi,568985,46/1,506fbbda-619e-4e8c-803e-67dda1ff448b
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,51,8c73f44b-5930-4a87-b017-1382c52906e8
Telangana,Adilabad,Adilabad Rural,Bheemseri,568982,71,bed3b8ec-97d4-4833-abbf-d34666855f47
Telangana,Adilabad,Adilabad Rural,Chinchughat,569004,15/6,f0364fd8-c2e8-49e8-985d-9b8782710473
Telangana,Adilabad,Adilabad Rural,Nishaghat,568986,18,9ca3687b-a501-4bfd-b520-9187d9abbd2d
Telangana,Adilabad,Adilabad Rural,Burnoor,568999,9,6a4e4e28-cda7-4c55-9a24-a28faa92be67
Telangana,Adilabad,Adilabad Rural,Arli (Buzurg),568987,92,34633e5b-07bf-4928-9903-fbb891b684d2
Telangana,Adilabad,Adilabad Rural,Nishaghat,568986,38/6,76d4538a-c9fd-4bc4-a4d3-688d7403c75a
Telangana,Adilabad,Adilabad Rural,Wanwat,569008,30/1,e173baca-8850-453c-ad2d-def651f47041
Telangana,Adilabad,Adilabad Rural,Bheemseri,568982,90,8d9105e0-05b2-4a29-9223-71261aa3ef7a
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,176,1e58fe28-9b67-46b1-bbf0-b49cc39b3723
Telangana,Adilabad,Adilabad Rural,Chinchughat,569004,40/13,50486497-60eb-4647-a79a-0e6b404fdd93
Telangana,Adilabad,Adilabad Rural,Kottur,568998,16,45fd5c54-a599-4dbf-87cd-3cd874b12578
Telangana,Adilabad,Adilabad Rural,Arli (Buzurg),568987,26,9951fa87-1f96-4209-aa1e-1548d7de96d6
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,73/13,ac2ba959-a02a-4e83-ac06-91e46f045308
Telangana,Adilabad,Adilabad Rural,Tantoli,568997,95,5838803e-d76b-4802-a0e7-ce3b8dad992f
Telangana,Adilabad,Adilabad Rural,Chanda -T,568983,105/3,075cc4cd-0a6e-4a2c-b3e0-c53414e6e27f
Telangana,Adilabad,Adilabad Rural,Dimma,568978,14,c0cfbad5-c117-408a-a904-f783aac12ecc
Telangana,Adilabad,Adilabad Rural,Burnoor,568999,13/57,dbe25181-49db-4a82-a327-345df8c29bbc
Telangana,Adilabad,Adilabad Rural,Hattigutta,569012,3,3ae009f5-92b1-46a7-9a37-9e16bd27de25
Telangana,Adilabad,Adilabad Rural,Burnoor,568999,13/73,9d088ba1-886d-4992-93ad-d05358102216
Telangana,Adilabad,Adilabad Rural,Pochera,568979,o/128841,8b1c3c2b-0fe9-4eb6-8ce5-3e8f7faeda30
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,73/141,3f721e27-9e70-4bae-918d-ecae19f1b36c
Telangana,Adilabad,Adilabad Rural,Burnoor,568999,13/41,43cdef37-a488-4784-881c-fb0e0be9590d
Telangana,Adilabad,Adilabad Rural,Chichdhari,569016,5,cbb19d23-48ef-4d07-bcab-8d561db3ce17
Telangana,Adilabad,Adilabad Rural,Chinchughat,569004,15/1,73cbe6ea-9fbb-4dfd-9083-af59cbdb1dc9
Telangana,Adilabad,Adilabad Rural,Chanda -T,568983,61,d410a9e6-27dd-4b27-927c-7be513169c9a
Telangana,Adilabad,Adilabad Rural,Chinchughat,569004,46,75c9f5fd-dd2c-45e0-9ddb-43927f438ede
Telangana,Adilabad,Adilabad Rural,Rampoor (Royati),568981,10,b54df284-eace-4221-89c9-7c8d24610c41
Telangana,Adilabad,Adilabad Rural,Belluri,569009,55,2cf0035a-c822-4afd-9437-a3034e39fb7a
Telangana,Adilabad,Adilabad Rural,Taroda (Srimath),568980,22,0d17c0f7-a9ea-4717-af0b-99b651a4dbe5
Telangana,Adilabad,Adilabad Rural,Tantoli,568997,21,661ec50b-96e7-4814-825d-6eca994437e7
Telangana,Adilabad,Adilabad Rural,Jamdapur,568976,146,9dd8af8c-aede-4463-ba4c-b2fbdba8cb77
Telangana,Adilabad,Adilabad Rural,Landasangvi,568985,47/2,05a7ccbd-6e93-4381-856e-59d09923d187
Telangana,Adilabad,Adilabad Rural,Jamdapur,568976,25,7adb2d51-bcb2-4823-a61a-10cd9061674c
Telangana,Adilabad,Adilabad Rural,Kachkanti,568996,35,0b27d57e-677e-4173-b18b-b599e8e3b25b
Telangana,Adilabad,Adilabad Rural,Dimma,568978,5,89773b0f-6334-4c69-8380-e6428d462af6
Telangana,Adilabad,Adilabad Rural,Chichdhari,569016,27,cc24424e-ed80-4571-964c-12d7b6cb7eb5
Telangana,Adilabad,Adilabad Rural,Khandala,569010,29,27adda4e-1fbf-4601-973e-b738b663955f
Telangana,Adilabad,Adilabad Rural,Jamdapur,568976,24,5d1a74d4-9312-405a-8536-81bb5629ca31
Telangana,Adilabad,Adilabad Rural,Pippaldhari,569007,8,4b246c2f-3ff1-4da7-ad87-11a8a708c742
Telangana,Adilabad,Adilabad Rural,Takli,568988,40,c5cb001c-fc72-4cf7-8abd-740bcd4de728
Telangana,Adilabad,Adilabad Rural,Landasangvi,568985,56,1697e64b-6b64-48d2-8710-408a865c49a3
Telangana,Adilabad,Adilabad Rural,Mallapur,568977,30,18b9d561-df08-4cf0-9710-2e54b7ad388c
Telangana,Adilabad,Adilabad Rural,Jamdapur,568976,28,b1484c08-1d6b-4f51-bd16-990c4fef4354
